sample	chromosome	start	end	segVal
OK080	8	99800001	111500000	5
OK080	8	111500001	114100000	5
OK080	8	114100001	114900000	4
OK080	8	114900001	146200000	3
OK080	9	200001	30500000	2
OK080	9	30500001	30800000	0
OK080	9	30800001	1.41e+08	2
OK080	10	100001	3e+05	3
OK080	10	300001	108600000	2
OK080	10	108600001	135400000	3
OK080	11	200001	28500000	2
OK080	11	28500001	32300000	3
OK080	11	32300001	66100000	2
OK080	11	66100001	68300000	3
OK080	11	68300001	70700000	72
OK080	11	70700001	78200000	2
OK080	11	78200001	82200000	6
OK080	11	82200001	86200000	7
OK080	11	86300001	88100000	2
OK080	11	88100001	90900000	5
OK080	11	90900001	98500000	1
OK080	11	98500001	134800000	2
OK080	12	200001	18500000	5
OK080	12	18600001	24300000	4
OK080	12	24300001	31200000	3
OK080	12	31400001	34100000	5
OK080	12	38800001	40200000	4
OK080	12	40200001	133800000	2
OK080	13	19400001	22300000	2
OK080	13	22300001	23900000	2
OK080	13	24000001	115169878	2
OK080	14	20400001	29900000	2
OK080	14	29900001	3.1e+07	3
OK080	14	31000001	107300000	2
OK080	15	22800001	102400000	2
OK080	16	100001	48200000	2
OK080	16	48200001	50100000	7
OK080	16	50200001	51300000	9
OK080	16	51300001	52100000	7
OK080	16	52100001	78200000	2
OK080	16	78200001	78900000	0
OK080	16	78900001	90100000	2
OK080	17	1	81100000	2
OK080	18	200001	13900000	3
OK080	18	13900001	61400000	2
OK080	18	61400001	65900000	2
OK080	18	65900001	67100000	3
OK080	18	67100001	77600000	2
OK080	18	77600001	78077248	3
OK080	19	300001	16200000	1
OK080	19	16200001	19900000	3
OK080	19	20000001	21100000	5
OK080	19	23300001	4e+07	2
OK080	19	40000001	57400000	3
OK080	19	57400001	59100000	1
OK080	20	1	62900000	3
OK080	21	15500001	48100000	2
OK080	22	17400001	51200000	3
OK087	1	900001	105300000	2
OK087	1	105300001	121300000	1
OK087	1	145400001	1.59e+08	3
OK087	1	159000001	163200000	5
OK087	1	163200001	174700000	5
OK087	1	174700001	199500000	3
OK087	1	199500001	200700000	5
OK087	1	200700001	213300000	3
OK087	1	213300001	215600000	4
OK087	1	215600001	216100000	6
OK087	1	216100001	249200000	4
OK087	2	100001	76100000	4
OK087	2	76100001	77100000	5
OK087	2	77100001	84700000	4
OK087	2	84700001	141300000	2
OK087	2	141300001	142200000	1
OK087	2	142200001	195500000	3
OK087	2	195500001	215500000	2
OK087	2	215500001	2.16e+08	0
OK087	2	216000001	2.43e+08	2
OK087	3	100001	90200000	1
OK087	3	93600001	96900000	4
OK087	3	96900001	102100000	3
OK087	3	102100001	102700000	5
OK087	3	102700001	113300000	1
OK087	3	113300001	118600000	4
OK087	3	118600001	123300000	7
OK087	3	123300001	148300000	4
OK087	3	148400001	152700000	6
OK087	3	152700001	161200000	5
OK087	3	161200001	164200000	4
OK087	3	164200001	180600000	5
OK087	3	180600001	183100000	10
OK087	3	183100001	183900000	7
OK087	3	183900001	197800000	3
OK087	4	100001	4900000	3
OK087	4	4900001	5600000	4
OK087	4	5600001	7400000	1
OK087	4	7400001	10100000	3
OK087	4	10100001	35900000	0
OK087	4	35900001	37600000	-2
OK087	4	37600001	38400000	6
OK087	4	38500001	41800000	3
OK087	4	41800001	44800000	5
OK087	4	44800001	4.6e+07	2
OK087	4	46000001	48700000	0
OK087	4	48700001	60100000	1
OK087	4	60100001	61700000	4
OK087	4	61700001	70400000	1
OK087	4	70400001	7.6e+07	3
OK087	4	76000001	104800000	1
OK087	4	104800001	163200000	0
OK087	4	163200001	164700000	1
OK087	4	164700001	168800000	0
OK087	4	168800001	173500000	2
OK087	4	173500001	175700000	1
OK087	4	175700001	190800000	1
OK087	5	100001	2100000	8
OK087	5	2100001	9600000	6
OK087	5	9600001	22300000	4
OK087	5	22300001	23100000	3
OK087	5	23100001	40100000	2
OK087	5	40100001	84800000	0
OK087	5	84800001	85100000	-1
OK087	5	85100001	1.01e+08	0
OK087	5	101000001	105800000	3
OK087	5	105900001	128500000	4
OK087	5	128500001	180700000	2
OK087	6	400001	40800000	2
OK087	6	40800001	44300000	13
OK087	6	44300001	47800000	6
OK087	6	47800001	63400000	5
OK087	6	63400001	66200000	6
OK087	6	66200001	83400000	4
OK087	6	83400001	8.6e+07	8
OK087	6	86100001	91200000	2
OK087	6	91200001	114800000	1
OK087	6	114800001	170900000	1
OK087	7	1	56600000	2
OK087	7	64700001	71200000	7
OK087	7	71200001	7.6e+07	6
OK087	7	76800001	8.3e+07	7
OK087	7	83000001	85700000	9
OK087	7	85700001	97500000	7
OK087	7	97700001	102100000	7
OK087	7	102400001	110700000	7
OK087	7	110700001	124900000	3
OK087	7	124900001	145400000	2
OK087	7	145400001	159100000	3
OK087	8	400001	39200000	2
OK087	8	39200001	51700000	2
OK087	8	51700001	132200000	4
OK087	8	132200001	141100000	3
OK087	8	141100001	146200000	3
OK087	9	200001	21500000	0
OK087	9	21500001	2.6e+07	-2
OK087	9	26100001	33500000	2
OK087	9	33800001	36800000	6
OK087	9	36800001	37500000	14
OK087	9	37500001	77300000	0
OK087	9	77300001	1.41e+08	2
OK087	10	100001	1500000	0
OK087	10	1500001	2600000	3
OK087	10	2600001	135400000	1
OK087	11	200001	40700000	2
OK087	11	40700001	43600000	3
OK087	11	43600001	4.6e+07	6
OK087	11	46000001	69400000	3
OK087	11	69400001	71800000	29
OK087	11	71800001	134800000	0
OK087	12	200001	112600000	2
OK087	12	112600001	112900000	0
OK087	12	112900001	133800000	2
OK087	13	19400001	49200000	2
OK087	13	49200001	5e+07	4
OK087	13	50000001	6.5e+07	0
OK087	13	65000001	68600000	-2
OK087	13	68600001	107500000	2
OK087	13	107500001	110800000	2
OK087	13	110800001	115169878	1
OK087	14	20400001	29700000	3
OK087	14	29700001	47700000	5
OK087	14	47700001	107300000	2
OK087	15	22800001	88100000	2
OK087	15	88100001	9e+07	3
OK087	15	90000001	91200000	2
OK087	15	91200001	102400000	3
OK087	16	100001	30200000	2
OK087	16	30400001	31900000	3
OK087	16	34300001	55100000	5
OK087	16	55100001	56200000	4
OK087	16	56200001	62300000	3
OK087	16	62300001	90100000	2
OK087	17	1	21200000	1
OK087	17	25600001	35200000	3
OK087	17	35200001	45500000	5
OK087	17	45700001	56300000	4
OK087	17	56300001	57500000	3
OK087	17	57500001	81100000	2
OK087	18	200001	14100000	6
OK087	18	18600001	20200000	2
OK087	18	20200001	35400000	0
OK087	18	35400001	78077248	0
OK087	19	300001	28500000	3
OK087	19	28500001	43200000	2
OK087	19	44000001	59100000	3
OK087	20	1	3e+07	4
OK087	20	30000001	62900000	2
OK087	21	15500001	48100000	0
OK087	22	17400001	51200000	2
OK090	1	900001	41200000	0
OK090	1	41200001	5e+07	4
OK090	1	50000001	79200000	2
OK090	1	79200001	110300000	0
OK090	1	110300001	116500000	1
OK090	1	116500001	120500000	0
OK090	1	121200001	249200000	2
OK090	2	100001	2.43e+08	2
OK090	3	100001	90200000	0
OK090	3	93600001	1.59e+08	4
OK090	3	159000001	188900000	5
OK090	3	188900001	189200000	8
OK090	3	189200001	197800000	5
OK090	4	100001	29500000	0
OK090	4	29500001	39200000	4
OK090	4	39200001	41600000	2
OK090	4	41600001	43100000	4
OK090	4	43100001	90300000	2
OK090	4	90300001	91100000	3
OK090	4	91100001	190800000	2
OK090	5	100001	3800000	4
OK090	5	3800001	24500000	3
OK090	5	24500001	25700000	2
OK090	5	25700001	28200000	0
OK090	5	28200001	30400000	2
OK090	5	30400001	32400000	0
OK090	5	32400001	36900000	2
OK090	5	36900001	43500000	0
OK090	5	43500001	45900000	2
OK090	5	49600001	180700000	0
OK090	6	400001	56500000	2
OK090	6	56500001	77200000	1
OK090	6	77200001	109800000	1
OK090	6	109800001	111300000	-1
OK090	6	111300001	170900000	1
OK090	7	1	2e+06	4
OK090	7	2000001	159100000	2
OK090	8	400001	51500000	2
OK090	8	51500001	146200000	4
OK090	9	200001	38800000	0
OK090	9	71000001	1.41e+08	1
OK090	10	100001	83100000	1
OK090	10	83100001	135400000	0
OK090	11	200001	134800000	2
OK090	12	200001	6900000	0
OK090	12	6900001	133800000	1
OK090	13	19400001	73800000	2
OK090	13	73800001	74100000	5
OK090	13	74100001	115169878	2
OK090	14	20400001	107300000	2
OK090	15	22800001	102400000	2
OK090	16	100001	2600000	2
OK090	16	2800001	2.9e+07	2
OK090	16	29600001	31900000	2
OK090	16	34300001	73400000	0
OK090	16	73400001	90100000	2
OK090	17	1	74100000	2
OK090	17	74100001	81100000	0
OK090	18	200001	7900000	1
OK090	18	7900001	78077248	0
OK090	19	300001	23400000	1
OK090	19	28300001	33500000	2
OK090	19	33500001	40700000	3
OK090	19	40700001	59100000	2
OK090	20	1	62900000	2
OK090	21	15500001	48100000	0
OK090	22	17400001	3.3e+07	3
OK090	22	33100001	51200000	2
OK094	1	900001	25900000	2
OK094	1	25900001	28200000	1
OK094	1	28300001	121300000	2
OK094	1	145400001	158600000	3
OK094	1	158600001	170500000	5
OK094	1	170500001	188300000	4
OK094	1	188300001	215900000	2
OK094	1	215900001	2.38e+08	4
OK094	1	238000001	249200000	5
OK094	2	100001	14500000	3
OK094	2	14500001	19400000	1
OK094	2	19400001	53600000	3
OK094	2	53600001	60700000	2
OK094	2	60700001	63200000	3
OK094	2	63200001	71800000	2
OK094	2	71800001	200400000	3
OK094	2	200400001	2.43e+08	2
OK094	3	100001	59900000	2
OK094	3	59900001	60900000	1
OK094	3	60900001	96200000	2
OK094	3	96200001	197800000	3
OK094	4	100001	71500000	2
OK094	4	71500001	190800000	2
OK094	5	100001	45900000	3
OK094	5	49600001	180700000	1
OK094	6	400001	37200000	3
OK094	6	37200001	39800000	8
OK094	6	39800001	44100000	11
OK094	6	44100001	51200000	5
OK094	6	51300001	57700000	4
OK094	6	62300001	64600000	3
OK094	6	64600001	170900000	2
OK094	7	1	44500000	5
OK094	7	44500001	55700000	6
OK094	7	55900001	56600000	7
OK094	7	64700001	66400000	4
OK094	7	66800001	71200000	3
OK094	7	71200001	90900000	2
OK094	7	90900001	110500000	3
OK094	7	110500001	110800000	2
OK094	7	110800001	127900000	3
OK094	7	127900001	159100000	2
OK094	8	400001	1e+07	2
OK094	8	10000001	8.9e+07	2
OK094	8	89000001	111900000	3
OK094	8	111900001	1.22e+08	2
OK094	8	122000001	146200000	3
OK094	9	200001	18100000	1
OK094	9	18100001	2e+07	2
OK094	9	20000001	38800000	2
OK094	9	71000001	74800000	2
OK094	9	74800001	82500000	2
OK094	9	82500001	88700000	2
OK094	9	88800001	92600000	2
OK094	9	92600001	9.7e+07	3
OK094	9	97000001	108400000	2
OK094	9	108400001	1.21e+08	2
OK094	9	121000001	125600000	2
OK094	9	125600001	130200000	2
OK094	9	130200001	1.41e+08	3
OK094	10	100001	51600000	3
OK094	10	52000001	54700000	4
OK094	10	54700001	98700000	2
OK094	10	98700001	135400000	2
OK094	11	200001	77500000	2
OK094	11	77700001	81500000	2
OK094	11	81500001	134800000	2
OK094	12	200001	34100000	3
OK094	12	38800001	66300000	2
OK094	12	66300001	71900000	3
OK094	12	71900001	133800000	2
OK094	13	19400001	3.2e+07	4
OK094	13	32000001	57400000	3
OK094	13	57400001	115169878	2
OK094	14	20400001	40700000	2
OK094	14	40700001	107300000	2
OK094	15	22800001	39700000	2
OK094	15	39700001	102400000	2
OK094	16	100001	1500000	3
OK094	16	1500001	34400000	3
OK094	16	46600001	78400000	2
OK094	16	78400001	79100000	1
OK094	16	79100001	90100000	2
OK094	17	1	36300000	3
OK094	17	36400001	37600000	3
OK094	17	37600001	38500000	10
OK094	17	38500001	81100000	2
OK094	18	200001	25500000	2
OK094	18	25500001	78077248	1
OK094	19	300001	28400000	2
OK094	19	28400001	59100000	2
OK094	20	1	18100000	4
OK094	20	18100001	26200000	5
OK094	20	29900001	62900000	4
OK094	21	15500001	22200000	3
OK094	21	22200001	27900000	2
OK094	21	27900001	31800000	3
OK094	21	31900001	48100000	2
OK094	22	17400001	42300000	2
OK094	22	42300001	51200000	1
OK095	1	900001	249200000	2
OK095	2	100001	7e+06	2
OK095	2	7000001	2.43e+08	2
OK095	3	100001	197800000	2
OK095	4	100001	186700000	2
OK095	4	186700001	188300000	1
OK095	4	188300001	190800000	2
OK095	5	100001	180700000	2
OK095	6	400001	164400000	2
OK095	6	164400001	170900000	2
OK095	7	1	66400000	2
OK095	7	66800001	69100000	2
OK095	7	69100001	70300000	2
OK095	7	70300001	73100000	2
OK095	7	73100001	159100000	2
OK095	8	400001	146200000	2
OK095	9	200001	1.41e+08	2
OK095	10	100001	88300000	2
OK095	10	88300001	91500000	2
OK095	10	91500001	135400000	2
OK095	11	200001	134800000	2
OK095	12	200001	1.13e+08	2
OK095	12	113000001	133800000	2
OK095	13	19400001	115169878	2
OK095	14	20400001	107300000	2
OK095	15	22800001	102400000	2
OK095	16	100001	90100000	2
OK095	17	1	81100000	2
OK095	18	200001	78077248	2
OK095	19	300001	59100000	2
OK095	20	1	62900000	2
OK095	21	15500001	20100000	2
OK095	21	20100001	25700000	2
OK095	21	25700001	41200000	2
OK095	21	41200001	42600000	2
OK095	21	42600001	48100000	2
OK095	22	17400001	51200000	2
OK097	1	900001	30300000	2
OK097	1	30300001	34300000	3
OK097	1	34300001	249200000	2
OK097	2	100001	2.43e+08	2
OK097	3	100001	4900000	2
OK097	3	5000001	12400000	2
OK097	3	12400001	1.5e+07	2
OK097	3	15000001	46900000	2
OK097	3	46900001	94300000	2
OK097	3	94300001	95400000	2
OK097	3	95400001	197800000	3
OK097	4	100001	48700000	2
OK097	4	48700001	190800000	2
OK097	5	100001	49800000	2
OK097	5	49800001	5.4e+07	1
OK097	5	54000001	56600000	2
OK097	5	56600001	63200000	2
OK097	5	63200001	180700000	2
OK097	6	400001	51200000	2
OK097	6	51300001	54400000	2
OK097	6	54400001	63500000	3
OK097	6	63600001	64600000	6
OK097	6	64600001	68100000	2
OK097	6	68100001	6.9e+07	4
OK097	6	69000001	70100000	2
OK097	6	70200001	71800000	3
OK097	6	71900001	72900000	7
OK097	6	72900001	74700000	3
OK097	6	74900001	81500000	2
OK097	6	81500001	86500000	4
OK097	6	86800001	9.2e+07	2
OK097	6	92000001	9.7e+07	2
OK097	6	97000001	102500000	2
OK097	6	102500001	170900000	2
OK097	7	1	3200000	2
OK097	7	3200001	54400000	2
OK097	7	54400001	56600000	3
OK097	7	64700001	159100000	2
OK097	8	400001	3.3e+07	2
OK097	8	33000001	33400000	4
OK097	8	33400001	41300000	2
OK097	8	41300001	43300000	2
OK097	8	48000001	142700000	3
OK097	8	142700001	146200000	2
OK097	9	200001	5400000	1
OK097	9	5400001	27100000	2
OK097	9	27100001	92200000	2
OK097	9	92200001	1.41e+08	2
OK097	10	100001	8200000	2
OK097	10	8200001	8900000	2
OK097	10	8900001	58900000	2
OK097	10	58900001	135400000	2
OK097	11	200001	55600000	2
OK097	11	55600001	6.6e+07	2
OK097	11	66000001	68300000	3
OK097	11	68300001	71200000	8
OK097	11	71200001	134800000	2
OK097	12	200001	34100000	3
OK097	12	38800001	133800000	2
OK097	13	19400001	115169878	2
OK097	14	20400001	24900000	3
OK097	14	25000001	4.7e+07	3
OK097	14	47000001	84900000	3
OK097	14	84900001	107300000	3
OK097	15	22800001	93200000	2
OK097	15	93200001	93700000	3
OK097	15	93700001	102400000	2
OK097	16	100001	90100000	3
OK097	17	1	21200000	2
OK097	17	25600001	81100000	2
OK097	18	200001	9300000	3
OK097	18	9300001	18900000	3
OK097	18	18900001	20100000	2
OK097	18	20100001	78077248	2
OK097	19	300001	59100000	2
OK097	20	1	20700000	3
OK097	20	20700001	22100000	5
OK097	20	22100001	62900000	2
OK097	21	15500001	18700000	2
OK097	21	18700001	48100000	2
OK097	22	17400001	51200000	3
OK099	1	900001	209400000	2
OK099	1	209500001	249200000	2
OK099	2	100001	2.43e+08	2
OK099	3	100001	90200000	2
OK099	3	93600001	95200000	3
OK099	3	95200001	128100000	2
OK099	3	128100001	197800000	3
OK099	4	100001	4.9e+07	2
OK099	4	52700001	60500000	2
OK099	4	60500001	171900000	2
OK099	4	171900001	172900000	2
OK099	4	172900001	190800000	2
OK099	5	100001	27300000	2
OK099	5	27300001	50100000	2
OK099	5	50100001	57900000	2
OK099	5	57900001	162200000	2
OK099	5	162200001	180700000	2
OK099	6	400001	25500000	2
OK099	6	25500001	30900000	3
OK099	6	30900001	55400000	2
OK099	6	55400001	73100000	3
OK099	6	73100001	74600000	2
OK099	6	74600001	114700000	3
OK099	6	114700001	115300000	2
OK099	6	115300001	170900000	3
OK099	7	1	64800000	2
OK099	7	64800001	115600000	2
OK099	7	115600001	118800000	5
OK099	7	118800001	119900000	4
OK099	7	119900001	120800000	4
OK099	7	120800001	159100000	2
OK099	8	400001	4200000	2
OK099	8	4200001	5100000	2
OK099	8	5100001	31300000	2
OK099	8	31300001	33600000	3
OK099	8	33600001	40800000	2
OK099	8	40800001	43300000	3
OK099	8	48000001	79700000	3
OK099	8	79700001	100800000	3
OK099	8	100800001	146200000	3
OK099	9	200001	21300000	2
OK099	9	21300001	22400000	1
OK099	9	22400001	71500000	2
OK099	9	71500001	113800000	2
OK099	9	113900001	1.41e+08	2
OK099	10	100001	24700000	2
OK099	10	24700001	27100000	3
OK099	10	27100001	29600000	3
OK099	10	29600001	135400000	2
OK099	11	200001	50300000	2
OK099	11	55100001	64300000	2
OK099	11	64300001	67500000	3
OK099	11	67800001	70200000	9
OK099	11	70200001	134800000	2
OK099	12	200001	59100000	3
OK099	12	59100001	61700000	3
OK099	12	61700001	133800000	2
OK099	13	19400001	64900000	2
OK099	13	64900001	67800000	2
OK099	13	67800001	69900000	2
OK099	13	69900001	73600000	3
OK099	13	73600001	8.9e+07	2
OK099	13	89000001	90700000	2
OK099	13	90700001	115169878	2
OK099	14	20400001	49300000	4
OK099	14	49300001	68600000	2
OK099	14	68600001	68900000	3
OK099	14	68900001	107300000	2
OK099	15	22800001	102400000	2
OK099	16	100001	31900000	2
OK099	16	34300001	90100000	2
OK099	17	1	81100000	2
OK099	18	200001	20100000	2
OK099	18	20100001	20900000	1
OK099	18	20900001	25800000	2
OK099	18	25800001	27700000	1
OK099	18	27700001	28200000	2
OK099	18	28300001	78077248	1
OK099	19	300001	6700000	2
OK099	19	6900001	23400000	2
OK099	19	28300001	30600000	2
OK099	19	30600001	32800000	3
OK099	19	32800001	59100000	2
OK099	20	1	2e+06	3
OK099	20	2000001	25700000	2
OK099	20	26100001	34800000	3
OK099	20	34800001	35300000	4
OK099	20	35300001	62900000	2
OK099	21	15500001	48100000	2
OK099	22	17400001	51200000	3
OK100	1	900001	3800000	3
OK100	1	3800001	9600000	1
OK100	1	9600001	33100000	0
OK100	1	33100001	35300000	1
OK100	1	35300001	45800000	2
OK100	1	45800001	117100000	0
OK100	1	117200001	120100000	1
OK100	1	120100001	121300000	0
OK100	1	145400001	158400000	3
OK100	1	158400001	249200000	2
OK100	2	100001	101900000	3
OK100	2	101900001	1.11e+08	2
OK100	2	111400001	113900000	4
OK100	2	113900001	141500000	0
OK100	2	141500001	142900000	-2
OK100	2	142900001	187500000	0
OK100	2	187500001	2.43e+08	-1
OK100	3	100001	39100000	0
OK100	3	39100001	90200000	-1
OK100	3	93600001	163800000	5
OK100	3	163800001	197800000	7
OK100	4	100001	2200000	2
OK100	4	2200001	2800000	-1
OK100	4	2800001	190800000	2
OK100	5	100001	21300000	4
OK100	5	21600001	135100000	2
OK100	5	135200001	1.36e+08	4
OK100	5	136000001	1.64e+08	2
OK100	5	164000001	180700000	4
OK100	6	400001	24700000	2
OK100	6	24700001	27900000	6
OK100	6	27900001	28700000	10
OK100	6	28800001	31100000	7
OK100	6	31500001	51100000	2
OK100	6	51100001	51700000	6
OK100	6	51800001	53300000	2
OK100	6	53300001	53800000	9
OK100	6	53800001	55400000	16
OK100	6	55400001	57100000	9
OK100	6	57100001	66300000	2
OK100	6	66300001	68500000	-1
OK100	6	68500001	170900000	2
OK100	7	1	48400000	4
OK100	7	48400001	125200000	2
OK100	7	125200001	159100000	0
OK100	8	400001	4.3e+07	1
OK100	8	43100001	53400000	3
OK100	8	53400001	65500000	2
OK100	8	65500001	146200000	4
OK100	9	200001	8400000	0
OK100	9	8400001	12300000	-4
OK100	9	12300001	18900000	-1
OK100	9	18900001	21800000	2
OK100	9	21800001	24100000	-4
OK100	9	24100001	25700000	2
OK100	9	25700001	1.41e+08	-1
OK100	10	100001	1200000	2
OK100	10	1200001	7400000	7
OK100	10	7400001	9400000	4
OK100	10	9400001	135400000	2
OK100	11	200001	48300000	-1
OK100	11	49900001	68300000	3
OK100	11	68300001	68900000	11
OK100	11	68900001	71300000	36
OK100	11	71700001	71900000	7
OK100	11	71900001	118100000	0
OK100	11	118100001	134800000	2
OK100	12	200001	1100000	5
OK100	12	1100001	1.16e+08	2
OK100	12	116000001	133800000	4
OK100	13	19400001	38100000	2
OK100	13	38100001	102300000	4
OK100	13	102400001	115169878	12
OK100	14	20400001	35900000	4
OK100	14	35900001	38600000	6
OK100	14	38600001	71800000	4
OK100	14	71800001	72100000	0
OK100	14	72100001	107300000	4
OK100	15	22800001	44600000	2
OK100	15	44600001	4.5e+07	-1
OK100	15	45000001	71500000	2
OK100	15	71500001	71900000	-1
OK100	15	71900001	102400000	2
OK100	16	100001	90100000	2
OK100	17	1	1700000	5
OK100	17	1700001	15900000	2
OK100	17	15900001	21100000	0
OK100	17	21100001	29600000	3
OK100	17	29600001	36300000	2
OK100	17	36400001	37300000	4
OK100	17	37300001	73700000	2
OK100	17	73700001	81100000	4
OK100	18	200001	1700000	4
OK100	18	1700001	30500000	2
OK100	18	30500001	49500000	0
OK100	18	49500001	53200000	7
OK100	18	53200001	54100000	11
OK100	18	54100001	57500000	2
OK100	18	57500001	62700000	0
OK100	18	62700001	64400000	4
OK100	18	64400001	78077248	0
OK100	19	300001	59100000	2
OK100	20	1	2900000	2
OK100	20	2900001	21200000	-1
OK100	20	21200001	22600000	2
OK100	20	22600001	26200000	1
OK100	20	29900001	52400000	2
OK100	20	52400001	62900000	3
OK100	21	15500001	48100000	1
OK100	22	17400001	51200000	2
OK101	1	900001	3800000	3
OK101	1	3800001	2e+07	2
OK101	1	20000001	26200000	2
OK101	1	26200001	47300000	2
OK101	1	47600001	102800000	3
OK101	1	102800001	107200000	2
OK101	1	107200001	1.16e+08	3
OK101	1	116000001	120300000	2
OK101	1	120300001	151600000	5
OK101	1	151600001	246600000	5
OK101	1	246600001	249200000	5
OK101	2	100001	7500000	3
OK101	2	7500001	77900000	4
OK101	2	78000001	78500000	3
OK101	2	78500001	8.9e+07	4
OK101	2	95600001	141300000	2
OK101	2	141300001	142300000	2
OK101	2	142300001	146500000	3
OK101	2	146500001	238200000	2
OK101	2	238200001	2.43e+08	2
OK101	3	100001	4200000	2
OK101	3	4200001	6800000	3
OK101	3	6800001	8200000	2
OK101	3	8200001	10300000	3
OK101	3	10300001	15900000	4
OK101	3	15900001	16400000	5
OK101	3	16400001	17100000	4
OK101	3	17100001	20300000	2
OK101	3	20300001	22900000	1
OK101	3	23000001	24400000	2
OK101	3	24400001	25200000	1
OK101	3	25200001	28300000	2
